FOLD,COMPONENT_ID,SCENARIO_ID,REPRESENTATION_ID,IDENTITY_RAW_RISK,MAPPED_RAW_RISK,COMPONENT_RATIO,COMPONENT_WEIGHT,CONTRIBUTION_TO_AGGREGATE,AGGREGATION_PATH,MAPPING_SEMANTICS,REPLAY_SEED,FROZEN_LAMBDA,FROZEN_OBJECTIVE,TRAIN_OBJECTIVE_SCORE,MAPPING
2,scenario=3|representation=REP_0027,3,REP_0027,0.08706547227756087,0.08548705150654153,0.9818708756786225,0.020833333333333332,0.020455643243304636,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762939,0.0,O0_MEAN,0.8954440348885729,"[0,30,2,3,4,5,6,7,8,9,10,28,12,13,14,15,16,31,18,19,20,21,27,26,29,25,22,24,11,1,17,23]"
2,scenario=13|representation=REP_0027,13,REP_0027,0.10185185185185182,0.10185185185185182,1.0,0.020833333333333332,0.020833333333333332,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762939,0.0,O0_MEAN,0.8954440348885729,"[0,30,2,3,4,5,6,7,8,9,10,28,12,13,14,15,16,31,18,19,20,21,27,26,29,25,22,24,11,1,17,23]"
2,scenario=14|representation=REP_0027,14,REP_0027,0.08839162809219897,0.08534320573946708,0.9655123180947389,0.020833333333333332,0.02011483996030706,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762939,0.0,O0_MEAN,0.8954440348885729,"[0,30,2,3,4,5,6,7,8,9,10,28,12,13,14,15,16,31,18,19,20,21,27,26,29,25,22,24,11,1,17,23]"
2,scenario=15|representation=REP_0027,15,REP_0027,0.08755801035657701,0.08565893175579362,0.9783106240873969,0.020833333333333332,0.0203814713351541,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762939,0.0,O0_MEAN,0.8954440348885729,"[0,30,2,3,4,5,6,7,8,9,10,28,12,13,14,15,16,31,18,19,20,21,27,26,29,25,22,24,11,1,17,23]"
2,scenario=1|representation=REP_0012,1,REP_0012,0.18362426868795523,0.18405053094430635,1.002321383003439,0.020833333333333332,0.02088169547923831,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762949,0.0,O0_MEAN,0.8014459954906668,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=2|representation=REP_0012,2,REP_0012,0.1729290088447628,0.1724055402333312,0.9969729277064121,0.020833333333333332,0.020770269327216918,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762949,0.0,O0_MEAN,0.8014459954906668,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=3|representation=REP_0012,3,REP_0012,0.17258121673874954,0.1720873469164882,0.9971383338720519,0.020833333333333332,0.020773715289001078,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762949,0.0,O0_MEAN,0.8014459954906668,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=13|representation=REP_0012,13,REP_0012,0.00017903714130580728,0.3666666666666666,2047.992187500222,0.020833333333333332,42.66650390625462,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762949,0.0,O0_MEAN,0.8014459954906668,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=14|representation=REP_0012,14,REP_0012,0.17133563864713747,0.172451688471518,1.0065138218364424,0.020833333333333332,0.020969037954925884,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762949,0.0,O0_MEAN,0.8014459954906668,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=15|representation=REP_0012,15,REP_0012,0.17258315447132555,0.17196848295052047,0.996438403720873,0.020833333333333332,0.02075913341085152,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762949,0.0,O0_MEAN,0.8014459954906668,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=1|representation=REP_0036,1,REP_0036,0.25874328769666427,0.25934392996697736,1.0023213830034394,0.020833333333333332,0.02088169547923832,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762959,0.0,O0_MEAN,0.8014459954906771,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=2|representation=REP_0036,2,REP_0036,0.2436726942812568,0.24293507941969408,0.9969729277064121,0.020833333333333332,0.020770269327216918,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762959,0.0,O0_MEAN,0.8014459954906771,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=3|representation=REP_0036,3,REP_0036,0.24318262358641993,0.2424867161095971,0.9971383338720519,0.020833333333333332,0.020773715289001078,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762959,0.0,O0_MEAN,0.8014459954906771,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=13|representation=REP_0036,13,REP_0036,0.00025227960820359827,0.5166666666666668,2047.9921875005416,0.020833333333333332,42.66650390626128,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762959,0.0,O0_MEAN,0.8014459954906771,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=14|representation=REP_0036,14,REP_0036,0.2414274908209666,0.24300010648259368,1.0065138218364422,0.020833333333333332,0.020969037954925877,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762959,0.0,O0_MEAN,0.8014459954906771,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=15|representation=REP_0036,15,REP_0036,0.24318535402777702,0.24231922597573352,0.996438403720873,0.020833333333333332,0.02075913341085152,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762959,0.0,O0_MEAN,0.8014459954906771,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=1|representation=REP_0020,1,REP_0020,0.20031738402322397,0.2007823973937889,1.0023213830034392,0.020833333333333332,0.020881695479238314,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762969,0.0,O0_MEAN,0.8014459954906792,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=2|representation=REP_0020,2,REP_0020,0.18864982783065043,0.18807877116363414,0.9969729277064121,0.020833333333333332,0.020770269327216918,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762969,0.0,O0_MEAN,0.8014459954906792,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=3|representation=REP_0020,3,REP_0020,0.18827041826045415,0.18773165118162355,0.9971383338720516,0.020833333333333332,0.020773715289001075,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762969,0.0,O0_MEAN,0.8014459954906792,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=13|representation=REP_0020,13,REP_0020,0.0001953132450608519,0.4,2047.992187500524,0.020833333333333332,42.666503906260914,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762969,0.0,O0_MEAN,0.8014459954906792,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=14|representation=REP_0020,14,REP_0020,0.18691160579687735,0.18812911469620158,1.0065138218364424,0.020833333333333332,0.020969037954925884,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762969,0.0,O0_MEAN,0.8014459954906792,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=15|representation=REP_0020,15,REP_0020,0.18827253215053708,0.18760198140056789,0.9964384037208729,0.020833333333333332,0.02075913341085152,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762969,0.0,O0_MEAN,0.8014459954906792,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=1|representation=REP_0008,1,REP_0008,0.15023803801741797,0.15058679804534164,1.002321383003439,0.020833333333333332,0.02088169547923831,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762979,0.0,O0_MEAN,0.801445995490676,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=2|representation=REP_0008,2,REP_0008,0.1414873708729878,0.14105907837272558,0.9969729277064121,0.020833333333333332,0.020770269327216918,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762979,0.0,O0_MEAN,0.801445995490676,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=3|representation=REP_0008,3,REP_0008,0.14120281369534057,0.14079873838621765,0.9971383338720519,0.020833333333333332,0.020773715289001078,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762979,0.0,O0_MEAN,0.801445995490676,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=13|representation=REP_0008,13,REP_0008,0.00014648493379570046,0.3,2047.9921874996637,0.020833333333333332,42.666503906242994,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762979,0.0,O0_MEAN,0.801445995490676,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=14|representation=REP_0008,14,REP_0008,0.14018370434765798,0.14109683602215117,1.0065138218364427,0.020833333333333332,0.020969037954925888,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762979,0.0,O0_MEAN,0.801445995490676,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
2,scenario=15|representation=REP_0008,15,REP_0008,0.14120439911290278,0.14070148605042587,0.9964384037208728,0.020833333333333332,0.020759133410851515,raw risks -> component mapped/identity ratio -> equal-weight mean over 6 held-out scenarios x 8 representations,mapping[logical_bit]=exposure_position,20762979,0.0,O0_MEAN,0.801445995490676,"[0,25,29,3,4,15,6,7,21,27,10,18,19,31,22,17,24,14,23,16,20,26,11,1,8,2,9,5,28,30,12,13]"
